author,comment,clean_text,cluster_id,sentimen
@stevetan3485,Yg lucu di sumsel ada kilang di plaju tapi lihat lah antrian BBM di spbu mengular bisa sampai ratusan meter. Miris sekali gak ngerti gimana cara kerja pertamina.,yg lucu sumsel kilang plaju lihat lah antri bbm spbu ular ratus meter miris sekali gak ngerti gimana cara kerja pertamina,0,positif
@marine06,"Mungkin alasannya sudah terjawab, yaitu tertangkap nya raja minyak..? 
Miris, negara dgn sumber daya alam melimpah, uang ada tp pejabat nya males bekerja...?",mungkin alas jawab tangkap nya raja minyak miris negara dgn sumber daya alam limpah uang tp jabat nya males kerja,0,positif
@Rudeus_Greyratt,"Lbih mudah korupsi dr impor, drpda korupsi dr produksi sndiri",lbih mudah korupsi dr impor drpda korupsi dr produksi sndiri,0,positif
@eskrimwatch09,Hancurkan suara golkar di pemilu  rakyat tisak boleh kalah sm uang 50-100rb,hancur suara golkar milu rakyat tisak kalah sm uang rb,0,positif
@BambangRiyanto-wx3tb,Sing goblookk juga rakyat Indonesia.... Mau2nya disogok duit,sing goblookk rakyat indonesia mau nya sogok duit,0,positif
@15.kadekkevinatalanta41,"Boleh ambil uangnya,tpi ttp coblos semuanya ngk ush krtas d buka tpi lngsng coblos kl kosong akn d manipulasi suaranya",ambil uang tpi ttp coblos semua ngk ush krtas d buka tpi lngsng coblos kl kosong akn d manipulasi suara,0,positif
@JonKomen,"Kata over capacity harusnya menunjukkan kapasitasnya berlebih, brrti kilang kurang. Kalo kilangnya berlebih adalah over invenvestment",kata over capacity harus tunjuk kapasitas lebih brrti kilang kurang kalo kilang lebih over invenvestment,0,positif
@KaisaUlyaazizah,​ @eskrimwatch09 ambil duit nya tapi jgn dipilih partainya😂😂😂,eskrimwatch ambil duit nya jgn pilih partai,0,positif
@calonpenyanyicilik-ut1hf,"​ @eskrimwatch09  50k mendinglah, ditempat saya RT sekecamatan dikumpulkan, pas suara bupati dan pas DPR kalah, muka mereka pucat, Agustusan aja 1bendera aja dipinggir jalan kaga ada, didesa malah rame😂😂😂",eskrimwatch k mending tempat rt camat kumpul pas suara bupati pas dpr kalah muka pucat agustus aja bendera aja pinggir jalan kaga desa malah rame,0,positif
@tapeUliku,​ @JonKomen artinya impor BBM  itu akibat over Investment??,jonkomen arti impor bbm akibat over investment,0,positif
@BadruzamanIbad,​ @eskrimwatch09 ambil uangny pilih yg benar..,eskrimwatch ambil uangny pilih yg benar,0,positif
@dodyrainst4871,"Rame"" tegas resuffle bahlil",rame tegas resuffle bahlil,0,positif
@firman_mustaqim,Itukan partainya SoeHARTOOOO😂🎉,itu partai soehartoooo,0,positif
@theBlackBokongs,​ @BambangRiyanto-wx3tb nah...ini jg masalah.,bambangriyanto wx tb nah jg masalah,0,positif
@ANB-tn8dk,mentri g bisa apa apa banyak teori kok mash di pake,tri g apa apa banyak teori kok mash pake,0,positif
@zipzikin7084,Partai jebolan orba semua KORUPTOR,partai jebol orba semua koruptor,0,positif
@Suduttukang,"Proses apa bahlul maksud, bikin kilqng itu proses paling di butukan untuk tambah produksi,

Lu mau perbanyak hasil produksi tapi pabriknya ngak dibuat kan logikanya masuk di got",proses apa bahlul maksud bikin kilqng proses paling butukan tambah produksi lu mau banyak hasil produksi pabrik ngak buat kan logika masuk got,0,positif
@jimmyrebel9385,Blacklist udah bener itu partai beringin,blacklist udah bener partai beringin,0,positif
@galihwahyu7057,"Golkar, pdip partai2 paling merusak indonesia. Banyak mafia nya",golkar pdip partai paling rusak indonesia banyak mafia nya,0,positif
@manbejo612,"Sulit bro pecat si Bahlil soalnya dia petinggi partai. Apalagi di dpr suara/representatif golkar termasuk mayoritas, repot punya mentri dr parpol",sulit bro pecat si bahlil soal petinggi partai dpr suara representatif golkar masuk mayoritas repot punya tri dr parpol,0,positif
@erlanggawibawa1143,Kalo milih siapapun kalo cuma 50 100 minta 1 org minim 50jt baru pilih kalo cuma 100 50 duit receh,kalo milih siapa kalo cuma minta org minim jt baru pilih kalo cuma duit receh,0,positif
@argamotor9940,Hidup PDIP,hidup pdip,0,positif
@ahmadn7576,Ya Mulyono Rajan a,mulyono rajan a,0,positif
@mbahkemo,SELAMA INI DIRUT PERTAMINA  ALUMNI ITB LHOOO  ...... NGAPAIN AJA ????,lama dirut pertamina alumni itb lhooo ngapain aja,0,positif
@rifkifarhan9006,"​ @mbahkemo dia bilang PhD, bukan ITB. Dibaca dulu lah, jgn nyerocos aja. Termul Termul",mbahkemo bilang phd bukan itb baca dulu lah jgn nyerocos aja termul termul,0,positif
@gunadi626,"​ @mbahkemo dirut harus ikut kebijakan pemerintah.Tinggal siapa yang berani, kalau pintar jelas tinggal mau jujur apa enggak.",mbahkemo dirut ikut bijak perintah tinggal siapa berani kalau pintar jelas tinggal mau jujur apa enggak,0,positif
@ritzyrasfin3113,Bahlil sekolahnya gak ada di Google ..itu kata dia..jadi tau sendiri kapasitasnya,bahlil sekolah gak google kata jadi tau sendiri kapasitas,0,positif
@erinnberlina4712,Orang pintar harga dirinya derajatnya lebih tinggi tidak mudah dibodohin diperbudak orang seumur hidup tidak mempermalukan dirinya sendiri dibanggakan oleh semua orang,orang pintar harga diri derajat lebih tinggi mudah dibodohin budak orang umur hidup malu diri sendiri bangga semua orang,0,positif
@remintong2930,Junjungan gimana si mulyono bin mukidi dukung siapa,junjung gimana si mulyono bin mukidi dukung siapa,0,positif
@kangaguswelder,Harusnya buah aja orang seprti itu,harus buah aja orang seprti,0,positif
@BejoMelulu,Justru kpk yg takut ama bahlul mana ada cicak menang melawan buaya,justru kpk yg takut ama bahlul mana cicak menang lawan buaya,0,positif
@urbankelanachannel5353,Cerdas😂,cerdas,0,positif
@acdc1859,No impor = No Fulus,no impor no fulus,0,positif
@B41Mseven,"Ya gitu lah 😂😂😂 inti nya mah berjamaah,",gitu lah inti nya mah jamaah,0,positif
@dwisatrio7921,"Ente cerdas bos haa
Lebih parah lagi bbm d oplos segala bos haa
Joss",ente cerdas bos haa lebih parah bbm d oplos segala bos haa joss,0,positif
@oszcosnosozcn,"Makanya konoha negara agraria aja, beras malah import... gak import, gak dapet FEE, gak cuan. Kasihan petani2 lokal.",makanya konoha negara agraria aja beras malah import gak import gak dapet fee gak cuan kasihan tani lokal,0,positif
@BzGd-q6g,"Bikin kilang baru di Indonesia 
Setuju",bikin kilang baru indonesia tuju,0,positif
@aldira0257,OVERCAPACITY DRI HONGKON.... BUKTINYA IMPOR KOK OVER CAPACITY?? BLOK....,overcapacity dri hongkon bukti impor kok over capacity blok,0,positif
@adimonchox95,"Patut dicurigai tu Menteri, ayo KPK.. 😂😅",patut curiga tu menteri ayo kpk,0,positif
@matrik52,Akal² supaya import terus. Karena kalau import para pejabat yg ngurus minyak dapat fee / rente besar. Kalau kilang sendiri pejabat tidak dapat apa².,akal import terus kalau import jabat yg ngurus minyak fee rente besar kalau kilang sendiri jabat apa,0,positif
@Keenanghaziutsman19,"Jangan percaya Bahlil 😂

Orang kek gitu masih menjabat hadeuuhh..",jangan percaya bahlil orang kek gitu jabat hadeuuhh,0,positif
@Duriankampung02,Makanya Bahlil jgn bohong klw sama rakyat bisa bohong klw sama pak Purbaya bohong ketahuan...,makanya bahlil jgn bohong klw sama rakyat bohong klw sama pak purbaya bohong tahu,0,positif
@NovriIskandar,Ini baru menteri keuangan. Bravo pak purbaya. STOP IMPOR BUAT KILANG. BIAR MEREKA GAK DAPAT CUAN LAGI DARI BBM IMPORT,baru menteri uang bravo pak purbaya stop impor buat kilang biar gak cuan bbm import,0,positif
@gherypriscylio458,Bangun kilang menguntungkan untuk negara. Import BBM menguntungkan untuk “orang Pertamina”,bangun kilang untung negara import bbm untung orang pertamina,0,positif
@FaizAbizararisandi,Mafia yg sangat serakah,mafia yg sangat serakah,0,positif
@dwiatnisetyowati2417,"Mukanya Bahlil dan warna kulit mukanya sama warnanya dengan hatinya, ga punya nurani, gelap dan otaknyapun gelap.❤😂",muka bahlil warna kulit muka sama warna hati ga punya nurani gelap otak gelap,0,positif
@pewepewepewe,ANGKAT SAYA JADI PEMIMPIN TERTINGGI DI PERTAMINA...TAK BABAT HABIS MAFIA🔥🔥🔥PERTAMINA BAKALAN PROFIT🔥🔥,angkat jadi pimpin tinggi pertamina tak babat habis mafia pertamina bakal profit,0,positif
@DimasSatria-iu8rw,Jauh lebih bagus Pak Purbaya drpd Bahlil TOULOUL menteri koruptor,jauh lebih bagus pak purbaya drpd bahlil touloul menteri koruptor,0,positif
@eskrimwatch09,Koruptor MBG Lohot dan Koruptor minyak LPG bahlil. Kejang kejang hadapin menkeu kita yg jenius 😂😂😂😂,koruptor mbg lohot koruptor minyak lpg bahlil kejang kejang hadapin menkeu yg jenius,0,positif
@SudutPinggir,Mafia Pertamina sejak dulu ngaku rugi tapi minta bonus segeda gaban puluhan milyar gila ga tuh...pecat bahlil !!,mafia pertamina sejak dulu ngaku rugi minta bonus segeda gaban puluh milyar gila ga tuh pecat bahlil,0,positif
@darwinzamzami4066,Oper Capasity apaan. Cari solar aja sangat sulit sekarang di Aceh. Hajar semua Pak Purbaya. Termasuk Bahlul itu.,oper capasity apa cari solar aja sangat sulit sekarang aceh hajar semua pak purbaya masuk bahlul,0,positif
@MichaelSarendatu,Bahlil itu sumber masalah...dr dulu Golkar itu yg menggadaikan Indonesia,bahlil sumber masalah dr dulu golkar yg gadai indonesia,0,positif
@houseprediction2834,"Jangankan Purbaya, kami yg rakyat kecil saja kagak percaya sama kau Bahlil. Kalau bukan ketua golkar sepertinya kau sudah di periksa kpk ini.",jangan purbaya yg rakyat kecil kagak percaya sama kau bahlil kalau bukan ketua golkar seperti kau periksa kpk,0,positif
@wendoyofficial,Bahlil kok blm di pecat jga ya,bahlil kok blm pecat jga,0,positif
@fatraduwipa,Alasannya sederhana karena biaya produksi minyak itu lebih kecil dibandingkan daripada kita mengimpor oleh karena itu Pertamina terus mengimpor BBM,alas sederhana biaya produksi minyak lebih kecil banding impor pertamina terus impor bbm,0,positif
@MandallaQidsiChanel,"Kemarin tuan nya Bahlul ngebujuk pak presiden.
Jangan² mmmmmm.....😊",kemarin tuan nya bahlul ngebujuk pak presiden jangan mmmmmm,0,positif
@ozekidzzone4345,itulah kenapa indonesia tidak akan bsa jadi negara maju sampai kiamat karna orang2 pemerintah isinya mafia semuaa/,indonesia bsa jadi negara maju kiamat karna orang perintah isi mafia semuaa,0,positif
@wasto-sq9zf,Hanya anak2 muda dan mahasiswa yg bisa menuntaskan ...tas...tas...tas ....sampe ke akar2nya ....ayo selesaikanlah secepatnya ....🕺🕺🏃‍➡️,anak muda mahasiswa yg tuntas tas tas tas sampe akar nya ayo selesai cepat,0,positif
@Kadrun12345,Bahlil glowing banget memancarkan aura koruptor,bahlil glowing banget pancar aura koruptor,0,positif
@keluargaedisiswoyo8364,Muka nya Bahlil sudah kaya kilang minyak ngebul 😅😅,muka nya bahlil kaya kilang minyak ngebul,0,positif
@pistachio1998,u cp?,u cp,0,positif
@remintong2930,Paling2 kau jdi anggota mreka,paling kau jdi anggota mreka,0,positif
@biangkerok7777,"Iya lah,  masa menkeu dibandingkan sama boneka Labubu 😂",iya lah masa menkeu banding sama boneka labubu,0,positif
@taulmhofficial3789,Lohot dapat ontong Subsidi motor listrik,lohot ontong subsidi motor listrik,0,positif
@nitafath7292,jujur...mrk cs butuh modal besar 2029.,jujur mrk cs butuh modal besar,0,positif
@Gigsdt,Golkar banteng,golkar banteng,0,positif
@llcn5610,Luhut dan Bahlil,luhut bahlil,0,positif
@CakSemua,Bahlil itu tangan kanan pokowi dan pokowi tangan kanan mafia..,bahlil tangan kanan pokowi pokowi tangan kanan mafia,0,positif
@lurnitdeuS,​@Gigsdtgolkar top korup,gigsdtgolkar top korup,0,positif
@PutraMaqbulIhsanBasyar,"Berat, ketum Golkar",berat tum golkar,0,positif
@suryazen4388,karna prabowo juga korupsi,karna prabowo korupsi,0,positif
@top10sarjana64,"Prabowo baru 1 periode. Kalo di pecat, dia kehilangan dukungan golkar.",prabowo baru periode kalo pecat hilang dukung golkar,0,positif
@AgusHidayat-ko6tw,"KLO ADA BUKTI KORUPSI ,DG SENDIRINYA BISA DIPIDANA DAN MASUK BUI SEPERTI KASUS KETUM GOLKAR YG PAPA MINTA SAHAM.",klo bukti korupsi dg sendiri pidana masuk bui kasus tum golkar yg papa minta saham,0,positif
@suryazen4388,​ @AgusHidayat-ko6tw papa minta saham udah bebas dan duitnya masih banyak karna gk pernah disita negara,agushidayat ko tw papa minta saham udah bebas duit banyak karna gk pernah sita negara,0,positif
@brojurtom4128,"Bahlil uang bagi² nya kencang & lancar, ga ada yg serang dia broo",bahlil uang nya kencang lancar ga yg serang broo,0,positif
@69leonite,"Berat. Dalam politik itu ada bargain politik. Pecat bahlil yg merupakan ketum partai golkar berarti siap kehilangan dukungan golkar di dpr. Ingat setiap program pemerintah hanya bisa jalan kalau mendapatkan dukungan mayoritas di dpr, termasuk kebijakan²nya purbaya kalau dpr ga menyetujui ya ga bisa dilaksanakan. Itulah kenapa bagi² jabatan di perpolitikan indonesia tdk bisa terhindarkan.",berat politik bargain politik pecat bahlil yg rupa tum partai golkar arti siap hilang dukung golkar dpr ingat program perintah jalan kalau dapat dukung mayoritas dpr masuk bijak nya purbaya kalau dpr ga tuju ga laksana jabat politik indonesia tdk hindar,0,positif
@mohamadwakhid6543,Astaghfirullah. Mentri genk solo kok selalu menyusahkan rakyat😢😢,astaghfirullah tri genk solo kok selalu susah rakyat,0,positif
@salmansudiman76,Kalau uver capacity...kenapa harus impor BBM dari singapura....Buat aja penampung kilang baru buat penampung ...... otak mafia mulai rasukin direksi migas,kalau uver capacity impor bbm singapura buat aja tampung kilang baru buat tampung otak mafia mulai rasukin direksi migas,0,positif
@endavloghfz8287,ayo guys kita demo di depan kantor pertamina klo perlu di semua kilang pertamina seluruh indonesia,ayo guys demo depan kantor pertamina klo perlu semua kilang pertamina seluruh indonesia,0,positif
@RifqatulAdiba,Yg jdi pertanyaan pak Purbaya knp dri thun 98 sampe skrang 1 pun ga bisa bikin??? Emngnya meski brp duit ga sanggup bikin kn pertamina pasti ada untungnya gak mungkin rugi dri tahun 98,yg jdi tanya pak purbaya knp dri thun sampe skrang ga bikin emngnya meski brp duit ga sanggup bikin kn pertamina untung gak mungkin rugi dri tahun,0,positif
@sandikhoiri,"Anda sehat BPK Bahlil yg terhormat!!!!!????
Dari jaman Jokowi sibuk mau buat kilang""minyak.tapi sampai skrng 0 besar",sehat bpk bahlil yg hormat jaman jokowi sibuk mau buat kilang minyak skrng besar,0,positif
@Kucing_Rakyat,"Apapun pernyataan tlol dia, intinya sejak jaman sutowo, kita dipaksa buat import BBM agar mafia asing cuan, nah kacung""nya itu yang ada di indo yang perlu di sikat!",apa nyata tlol inti sejak jaman sutowo paksa buat import bbm mafia asing cuan nah kacung nya indo perlu sikat,0,positif
@mg89channel56,"Kalau tidak ada kilang dan butuh minyak, masih masuk logika klo impor. Laaaaah ini over capacity, ngapain impor. Tujuan nya punya kilang baru biar gak impor² lagi. Lanjutkan Pak Pur",kalau kilang butuh minyak masuk logika klo impor laaaaah over capacity ngapain impor tuju nya punya kilang baru biar gak impor lanjut pak pur,0,positif
@p34c3b3up0n,"Mulai Jokowi 2014 BBM Pertamina memburuk kualitas nya, sekarang Jokowi punya anak buah yaitu Bahlil di ESDM jadi sulit Indonesia punya kualitas BBM yang baik seperti era SBY.",mulai jokowi bbm pertamina buruk kualitas nya sekarang jokowi punya anak buah bahlil esdm jadi sulit indonesia punya kualitas bbm baik era sby,0,positif
@fahdih768,Para pejabat dan politisi negeri ini adalah pebisnis minyak. Saatnya mereka dimusnahkan seperti di Nepal.,jabat politis negeri bisnis minyak saat musnah nepal,0,positif
@ditoseafox,Minyak mentah diekspor murah ke negara upil Singapura terus dibeli impor lagi mahal ke dalam negeri untuk 200 juta rakyat Indonesia. Pertamina rugi katanya gara2 subsidi buat rakyat. 😂. Ngapain dilewatin ke Singapura semua klo ga permainan ordal partai. Sinopec sm Aramco bangun ksh kilang modern gratis ga mau😂,minyak mentah ekspor murah negara upil singapura terus beli impor mahal negeri juta rakyat indonesia pertamina rugi kata gara subsidi buat rakyat ngapain dilewatin singapura semua klo ga main ordal partai sinopec sm aramco bangun ksh kilang modern gratis ga mau,0,positif
@KomentatorSpesialis-cv9ro,Anak kecil juga tahu kalau BBM masih deras impor itu nggak mungkin over capacity. Pak Prabowo mohon segera pecat bahlil menteri nggak becus !,anak kecil tahu kalau bbm deras impor mungkin over capacity pak prabowo mohon segera pecat bahlil menteri becus,0,positif
@HasbullahNana,Bahlin Duri tersembunyi,bahlin duri sembunyi,0,positif
@taufikridzal3738,"tolong pak prabowo ganti menteri yg ga becus,,angkat menteri yg berkompeten di bidang nya,,jangan lagi bagi² jatah partai koalisi,,,",pak prabowo ganti menteri yg ga becus angkat menteri yg kompeten bidang nya jangan jatah partai koalisi,0,positif
@freedom7987,Goblin titipan partai 😂😂😂,goblin titip partai,1,negatif
@nurhayatinur3764,Ayo pak menteri keuangan. Bagun kilang minyak jgn mudur.. Rakyat Indonesia hanya untuk pak menteri untuk Mesjtrhakan Rakyat Indonesia.,ayo pak menteri uang bagun kilang minyak jgn mudur rakyat indonesia pak menteri mesjtrhakan rakyat indonesia,0,positif
@lim-lim2270,Ga masuk di akal😂...over kapasitas itu kalo udah ga impor dan hasil dari Pertamina banyak😂...emang emang ini 😂😂😂😂😂😂😂,ga masuk akal over kapasitas kalo udah ga impor hasil pertamina banyak emang emang,0,positif
@ZenZen-o6f,"Kementrian ESDM harusnya dipegang orang dr kalangan profesional...Anehnya masih sj dipegang orang politik dr rezim sebelumnya,dimana Prabowo sebenernya paham betul sprti apa rezim sebelumnya.",tri esdm harus pegang orang dr kalang profesional aneh sj pegang orang politik dr rezim belum prabowo sebenernya paham betul sprti apa rezim belum,0,positif
@antonkartika1874,Kenapa gak ada yg demo Pertamina .,gak yg demo pertamina,0,positif
@fatzilla3584,Rakyat sudah curiga kl kilang dibakar.,rakyat curiga kl kilang bakar,0,positif
@tonewrj3358,Krn sesungguhnya dana import itu lebih menggiurkan duitnya bagi kaum pencuri dr pada buat kilang baru,krn sungguh dana import lebih giur duit kaum curi dr buat kilang baru,0,positif
@cefi8773,"Menkeu yg baru ini jg katagori Genk solo ,, cek saja wawancaranya saat Baru di Lantik, ,secara politik dia minta perlindungan sama jkw",menkeu yg baru jg katagori genk solo cek wawancara baru lantik politik minta lindung sama jkw,0,positif
