comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
"Bahlil bahlil mental pemimpin nya gak ada inisiatif sendiri, pas di tanya ""itu tugas dia kok tugas saya ini"" selesai masalah Kerja formalitas doang",positif,0.3470327694327973,negatif,positif,0.3508481152445778
Pak Prabowo masih tutup mata atou takut sama menterinya satu ini. Udah jelas dia ( Bahlil ) itu kaga bisa kerja. Apa ini pengalihan isu soal UUD perampasan aset.,negatif,0.38990854221932264,netral,negatif,0.3926710936621853
😂 tambang bbm SERAHKAN KE MALAYSIA saja .. NEGARA DAPAT UNTUNG .. BBM MURAH .. rakyat ndak jadi korban oplos,negatif,0.33939414652934824,netral,positif,0.3600227338366265
elu bilang overcapacity biar bisa kongkalikong sama singapur kan. PENGHIANAT NEGARA,negatif,0.3641666898153602,netral,positif,0.34494949122808455
"Bahlull,,,stop monopoli  energi minyak,,,",netral,0.3734845817168121,positif,netral,0.346668803035379
Kapan ya Sibahlil ini di ganti,negatif,0.358689108066975,netral,negatif,0.37599527200280647
Kami warga +62 nusantara bersma p purbaya..... Klo bpk disenggol dikit sja.... Kami siap     membela bapak... Maju terus pak purbaya.... Biarkan sja para  kamprett korup akhirnya kelimpungan.....,positif,0.695609878777283,netral,positif,0.7668606257099774
"ga cm pak purbaya aja, saya jg ga percaya",positif,0.755589029538408,netral,positif,0.7914301403436175
Sy dukung Purbaya...,positif,0.6710678130058315,netral,positif,0.6758727062385875
"Jangan berharap indonesia maju ato indonesia emas, kalau pola fikir mentri ato pejabatnya seperti bahlul, di otaknya yg penting cuan buat negara dan yang paling penting ada japren nya",positif,0.502339694798239,netral,positif,0.5472382679555974
supaya bisa impor supayaaa .......,negatif,0.3427522592968271,netral,netral,0.3367677915314707
Goblin meresahkan,netral,0.3518518518518519,netral,netral,0.3492647058823529
Katax sdh d perbesar kilang  BPP dll,negatif,0.405048713167665,netral,negatif,0.3579086377238694
"Bahlul perlu di ganti, cari org yg sama misi dgn pak Menkeu.",positif,0.4622788830735561,netral,positif,0.463029257618199
"Over capacity kok impor, bahlul tenang MINERBA kita 😢",netral,0.35262371099492035,netral,netral,0.3632742422912436
#prabowo tolong si Bahlil pecat,negatif,0.3901470876276364,netral,negatif,0.403895470295338
Klo masih susah jangan gengsi satt.. Kok masih impor klo overcapacity?? 😅😅,netral,0.39017024520833626,netral,netral,0.38296666931177825
Purbaya kalo ngomong pake logika yang mudah dipahami mayoritas  rakyat indonesia yang bodoh seperti saya,positif,0.48249010913770995,netral,positif,0.5301306330897406
Iku alasan pak jgn percaya,positif,0.5007721949052033,netral,positif,0.5248507043299565
"Ganti saja semua derut BUMN yang malas Bapak, ganti dengan generasi muda yang cerdas dan ingin membangun Indonesia",positif,0.41041935704681076,netral,positif,0.43886504647549046
Ketahuan mana yang kerja..mana yang engga..soal ny ad yg minta saran..😂,negatif,0.3819668229707009,netral,negatif,0.3861221340241412
"cara menghancurkan mafia minyak yaitu mobil listrik, makanya pernah ada mobil listrik dari indonesia sekarang hilang di telan bumi",positif,0.3771245156410687,netral,positif,0.41653803351391494
"Netizen jadi mentri, menyala menkeu",positif,0.47661056046933536,netral,positif,0.4856511553090712
"Gw rasa orang goblok jg tau kalo over itu lebih,,, ditangan mafia jadi kurang😅impor deh",positif,0.379414327319376,netral,positif,0.39776422310176435
Kilang rajin korupsi pertamina pak Purbaya.,positif,0.689311599761376,netral,positif,0.7230476821782308
Tuyul Afrika pengrusak konoha...,negatif,0.4103418392571317,netral,negatif,0.41123597419244906
"Koruptor pintar, tidak bahlul.",negatif,0.3588660501525601,negatif,negatif,0.38093720704609285
"Over capacity tp impor ny kenceng🤭
Sesama mafia ya saling melindungi, kan enak tu dpt duit gede cuma makelaran🤫",netral,0.3725107816434667,netral,netral,0.3733002109455382
mending bikin baru demi masa depan ..🫵biaya   yg gak  mahal di indonesia Paa sech pak boss‼️masalahnya mau kerj gak,positif,0.4615402878612963,negatif,positif,0.494821278214711
Lanjutkan pak pur...kami bersama mu,positif,0.5828201759530954,netral,positif,0.5933737653446789
Menunggu Bahlil di pecat,netral,0.34194195359018303,netral,negatif,0.3696788345252807
mantap pa purbaya,positif,0.5652907483646065,positif,positif,0.5745402606106336
Menkeu & Ballhlil harunya kerja sama dong untuk kemajuan perekonomian indonesia. Khussunya untuk kilng minyak. Jwbn Bahlil sy rltidak mau dengar perkataan  dn kritikan Menkeu purabaya. Bahlil Agak aneh menurut saya,positif,0.3646850621084745,negatif,positif,0.4295296885002992
Gaspoolll pak Purbaya,positif,0.8613447927700107,netral,positif,0.8901958768137916
"Purbaya tipikal orang teknik, kalau datanya ga sesuai pasti dia cek. Hei Bahlil, kedepan kalau purbaya misal ngecek dan data nya valid, Lo mau bilang apa? Di mata presiden justru si purbaya yang lebih kuat karena datanya ada. Walau Lo ketum Golkar, masyarakat bisa menilai siapa yang bisa kerja. Hanya waktu yang bisa menjawab siapa yang layak jadi pemangku jabatan",positif,0.4404641652323719,netral,positif,0.4534850417469704
Pak purbaya VS kebathilan,positif,0.8613447927700107,netral,positif,0.8901958768137916
Di negara ini anehhh...semua yg hrusnya mudah malah dipersulit sendiri...pdahal aturan yg buat ya mereka sendiri...klw mikir simpel nya kan...studi dlu...dicek lapangan...dikomunikasikan...dicari solusi...klw mau niat pasti ktemu...lalu diaplikasikan di lapangan...misal ud ktemu kasusnya okkk nambah bangun kilang...ya ud tinggal bangun...klw msalah dana saya rasa negara ini gk miskin...pasti ad dan bisa...yg mbuat ruwet tu ya pejabat nya sendiri...ud ad kputusan lalu di olor2...alasan ini itu...intinya mreka2 gk mau klw gk untung kantong nya...mreka gk mau ribet...emg bner...yg gk mau negara ini maju y pejabat nya...trlalu kaya negeri ini...makanya mreka ke enakan menikmati keuntungan sendiri...dan budaya kyk gni bertahun2 ud menular ke bawahan nya...ud tau trik nya...mengakar...ibarat penyakit tu menular...,negatif,0.3613683763322155,negatif,negatif,0.3686788877006916
"Kenapa bahlil gk dipecat aja sih?? 
Pak prabowo gk berani kah?? 
Biar rakyat yg nurunin manusia kaya gitu...suka memamerkan ke dunguan nya.",positif,0.38747736525271337,positif,positif,0.4363286737151927
Takut ketauan bermain😂,netral,0.3518518518518519,netral,netral,0.3492647058823529
Sibahlil Pecat Tuh 😂😂,netral,0.3518518518518519,netral,netral,0.3492647058823529
TENANG PAK MENKEU KAMI DI BELAKANG BAPAK😅🔥,positif,0.4910999877617179,netral,positif,0.55321737440724
"3:14 salah, tugas anda itu memastikan klo rakyat harus selalu kesusahan.",positif,0.3788035518253216,netral,positif,0.3738570866987673
saya salut sama menkeu,positif,0.43610596079519137,netral,positif,0.4533052675702883
Prabowo kenapa GK pecat Bahlil,negatif,0.3901470876276364,netral,negatif,0.403895470295338
karakter penjahat nya kuat banget,netral,0.3501553087298946,netral,netral,0.3545743073380211
Bakar Kilang... Bakar rumah tuh Goblin Anjinggg..,negatif,0.405048713167665,netral,negatif,0.3579086377238694
"Bahlil penghubung antar mafia. si arab tu tau kan, itu bos besar si bahlil.",negatif,0.3778096562256523,netral,negatif,0.36886588613752436
Menurutmu apa yang membuat Presiden Prabowo tidak mengganti bahlil ini?,negatif,0.4316558989942457,negatif,negatif,0.4800796381577594
"MENGAWAI IMPOR YA LIL, BIAR BANYAK CUAN NYAAAAAAAAA 😂",negatif,0.41333894083621237,netral,negatif,0.3841936030902233
Pak menkeu sama pak esdm kok kayak gak sejalan yah... 😅😅,positif,0.4923347189686957,negatif,positif,0.5041790589236013
Rupa rupanya bahlil sedang menghalu....saya liat rautbwajah bahlil seakan tidak dalam keadaan baik baik saja.,negatif,0.38055401057585675,negatif,negatif,0.37800881158838373
"wah jelas 600.000 USD banyak, kalo buat pembangunann. kalo korupsi...",negatif,0.3708767774390823,netral,negatif,0.36147868056508936
Si koplak yang mau bikin gas antri msh jabat..... Bnyak ngomong nyebelin pecat ja bgs nya,positif,0.392817163814256,netral,positif,0.37679347166226473
Menteri titipan ya gitu balul,negatif,0.36897625438737003,netral,positif,0.34357612488307665
"Setelah 4G trus 5G TRUS.. nemG crot...

Artinya Lol..Jalan tol makin sepi jalan makin lancardh.. pdhl kabel na eta2 bae...
Cuma SERVER WADAH YG DI PERBESAR..
GIMANA BIAR CPET PENUH...YAH DIGITAL NYA DI NAEKIN  PIXEL wow",netral,0.34830991924594135,netral,negatif,0.3615775855684817
saya heran sama pak Prabowo....kenapa menteri itu belom di ganti.....Bahlil ini hanya menguntungkan mafia...banyak pengeluaran negara lewat diam.kacau,positif,0.40001770944489945,netral,positif,0.45209696887310374
"Pokoknya pak purbaya ini kalau ngomong selalu to the point biar masyarakat tau dan jadi paham, jd ketika ekonomi indonesia goyang itu gak selalu salah dari menteri nya yg ambil kebijakan,tapi justru menteri udah ngasih arahan pun dilapangan nya yg pada ngaco dan bandel 😂
Bagus sih lama-lama masyarakat teredukasi dan jadi tau yg gak becus itu yg mana wkwkwkk",positif,0.4118154402309947,netral,positif,0.5350537945688747
"Ya jelas lah penjahat lbh milih impor,, soale impor ada cuannya 😂😂 ahhh sudahhh lahhh...
Jgn kasih kendor pak purbayaa,,, gasak aja si tuyul ireng nya...",positif,0.3368615079926422,netral,netral,0.3438453082199975
Sekian juta orang di indonesia kenapa bahlil si yang di jadiin menteri?,positif,0.37251098823674605,netral,positif,0.4141160085115759
tersengat listrik kayanya ni pak bahlil,positif,0.3854828415080223,netral,positif,0.4350363997846442
